"imagem","media","variancia","moda"
"1.jpg",1.0,0.0
"ima1.jpg",5.25,6.1875
"ima2.jpg",4.75,4.6875
"ima3.jpg",2.25,0.1875
"ima4.jpg",28.5,116.25
"ima5.jpg",5.5,2.25
